game_id,drive,drive_end_yard_line,desc,game_seconds_remaining,yardline_100,drive_game_clock_end,down,ydstogo,drive_ended_with_score,drive_play_id_ended,fixed_drive_result
2017_11_ATL_SEA,20,ATL 34,"(1:23) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short right to 89-D.Baldwin (44-V.Beasley) [99-A.Clayborn].",83,64,0:02,1,10,0,4601,Missed field goal
2017_11_DET_CHI,20,DET 28,(:47) (Shotgun) 10-M.Trubisky pass incomplete deep right to 12-M.Wheaton.,47,59,0:03,1,10,0,3995,Missed field goal
2017_14_BAL_PIT,23,BAL 39,(:21) (No Huddle) 5-J.Flacco spiked the ball to stop the clock.,21,61,0:00,1,10,0,4826,End of half
2017_15_ATL_TB,19,ATL 36,"(:43) (No Huddle, Shotgun) 3-J.Winston pass short left to 16-F.Martino to ATL 47 for 11 yards (23-R.Alford) [97-G.Jarrett].",43,58,0:00,1,10,0,3997,Missed field goal
2017_16_OAK_PHI,29,LV 36,(:17) (Shotgun) 4-D.Carr pass incomplete short left to 84-C.Patterson.,17,64,0:00,1,10,0,4090,Opp touchdown
2017_17_CIN_BAL,28,BAL 49,(1:53) (Shotgun) 14-A.Dalton pass short right to 25-G.Bernard to CIN 48 for 5 yards (36-C.Clark).,113,57,0:44,1,10,1,4797,Touchdown
2017_17_NO_TB,19,NO 39,"(:43) (No Huddle, Shotgun) 3-J.Winston pass deep left to 13-M.Evans ran ob at NO 49 for 16 yards.",43,65,0:09,1,10,1,4089,Touchdown
2017_19_NO_MIN,22,NO 35,(2:00) (Shotgun) 7-C.Keenum pass incomplete short right to 17-J.Wright.,120,64,1:29,1,10,1,3974,Field goal
2017_19_NO_MIN,23,MIN 25,(1:01) (Shotgun) 9-D.Brees pass short right to 19-T.Ginn pushed ob at MIN 46 for 11 yards (26-T.Waynes).,61,57,0:25,1,10,1,4338,Field goal
2017_19_NO_MIN,24,MIN 39,(:18) (Shotgun) 7-C.Keenum pass incomplete deep right to 17-J.Wright.,18,61,0:00,1,10,1,4555,Touchdown
2018_02_OAK_DEN,19,LV 18,"(:58) (No Huddle, Shotgun) 4-C.Keenum pass incomplete short left to 14-C.Sutton [51-B.Irvin].",58,55,0:06,1,10,1,4030,Field goal
2018_04_CIN_ATL,19,ATL 40,(:02) (Shotgun) 2-M.Ryan pass deep right to 11-J.Jones to CIN 11 for 49 yards (42-C.Fejedelem).,2,60,0:00,1,10,0,4637,End of half
2018_04_DET_DAL,17,DET 20,"(1:28) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short right to 13-M.Gallup (27-G.Quin).",88,59,0:00,1,10,1,3805,Field goal
2018_05_NYG_CAR,23,NYG 45,"(:40) (No Huddle, Shotgun) 1-C.Newton pass incomplete short right to 17-D.Funchess.",40,55,0:01,1,10,1,4262,Field goal
2018_06_PIT_CIN,19,CIN 31,(:36) (Shotgun) 7-B.Roethlisberger pass incomplete short right to 89-V.McDonald.,36,59,0:10,1,10,1,4125,Touchdown
2018_07_DAL_WAS,21,WAS 34,(1:09) (Shotgun) 4-D.Prescott pass incomplete short middle to 86-D.Schultz (95-D.Payne).,69,64,0:00,1,10,0,4000,Missed field goal
2018_08_SF_ARI,23,ARI 45,(:23) (Shotgun) 3-C.Beathard pass short right to 81-T.Taylor pushed ob at ARI 49 for 7 yards (28-J.Taylor).,23,56,0:00,1,10,0,4329,End of half
2018_09_HOU_DEN,22,HOU 33,"(1:35) (No Huddle, Shotgun) PENALTY on DEN-66-J.Veldheer, False Start, 5 yards, enforced at DEN 43 - No Play.",95,57,0:00,1,10,0,4022,Missed field goal
2018_11_HOU_WAS,22,HOU 45,(:52) (Shotgun) 12-C.McCoy scrambles up the middle to WAS 44 for 9 yards (32-T.Mathieu).,52,65,0:03,1,10,0,4378,Missed field goal
2018_13_ARI_GB,22,ARI 31,"(:50) (No Huddle, Shotgun) 12-A.Rodgers pass short left to 17-D.Adams to GB 44 for 7 yards (41-A.Bethea).",50,63,0:00,1,10,0,4389,Missed field goal
2018_16_HOU_PHI,23,HOU 17,(1:38) (Shotgun) 7-N.Sudfeld pass incomplete short right to 80-J.Matthews.,98,55,0:00,1,10,1,4815,Field goal
2018_16_NYG_IND,19,NYG 36,(:31) (Shotgun) 10-E.Manning pass deep middle intended for 18-B.Fowler INTERCEPTED by 29-M.Hooker at IND 35. 29-M.Hooker to IND 42 for 7 yards.,31,64,0:23,1,10,0,4158,Turnover
2018_16_PIT_NO,21,NO 42,"(1:02) (Shotgun) 7-B.Roethlisberger pass short right to 19-J.Smith-Schuster to NO 47 for 14 yards (25-E.Apple). Pass 13, YAC 1",62,61,0:32,1,10,0,4691,Turnover
2018_17_CIN_PIT,19,CIN 40,"(1:49) PENALTY on CIN-63-C.Westerman, False Start, 5 yards, enforced at CIN 35 - No Play.",109,65,1:08,1,10,0,3880,Turnover on downs
2018_17_CLE_BAL,23,BAL 39,(1:40) (Shotgun) 6-B.Mayfield pass incomplete deep left to 80-J.Landry.,100,55,1:02,1,10,0,4376,Turnover
2018_18_PHI_CHI,21,PHI 25,(:48) (Shotgun) 10-M.Trubisky pass incomplete short left to 18-T.Gabriel (37-T.Sullivan).,48,58,0:05,1,10,0,4569,Missed field goal
2018_20_LA_NO,20,NO 30,"(1:16) (No Huddle, Shotgun) 16-J.Goff pass incomplete deep right to 81-G.Everett.",76,56,0:15,1,10,1,4306,Field goal
2019_01_BUF_NYJ,21,NYJ 40,"(1:36) (No Huddle, Shotgun) 14-S.Darnold pass incomplete deep left to 11-Ro.Anderson. PENALTY on BUF-55-J.Hughes, Illegal Use of Hands, 5 yards, enforced at NYJ 35 - No Play.",96,65,1:12,1,10,0,4284,Turnover on downs
2019_01_BUF_NYJ,21,NYJ 40,(1:29) (Shotgun) 14-S.Darnold pass incomplete short right to 82-J.Crowder (93-T.Murphy).,89,60,1:12,1,10,0,4284,Turnover on downs
2019_01_HOU_NO,19,HOU 40,(:21) (No Huddle) 9-D.Brees spiked the ball to stop the clock.,21,60,0:00,1,10,1,4428,Field goal
2019_02_CHI_DEN,19,DEN 35,(:24) (Shotgun) 10-M.Trubisky pass incomplete deep right to 12-A.Robinson.,24,55,0:00,1,10,1,4382,Field goal
2019_04_JAX_DEN,24,DEN 15,(1:18) (Shotgun) 15-G.Minshew pass deep left to 12-D.Westbrook pushed ob at DEN 27 for 32 yards (20-D.Dawson).,78,59,0:00,1,10,1,4409,Field goal
2019_05_CHI_OAK,20,LV 47,(1:53) (Shotgun) 4-C.Daniel pass short middle to 12-A.Robinson to CHI 47 for 5 yards (25-E.Harris).,113,58,1:14,1,10,0,4030,Turnover
2019_05_LA_SEA,24,SEA 26,"(1:00) (No Huddle, Shotgun) 16-J.Goff pass deep middle to 81-G.Everett to SEA 30 for 28 yards (30-B.McDougald).",60,58,0:11,1,10,0,4745,Missed field goal
2019_08_LAC_CHI,21,LAC 22,(1:33) (Shotgun) 10-M.Trubisky pass incomplete short middle to 80-T.Burton (49-D.Tranquill).,93,65,0:00,1,10,0,4244,Missed field goal
2019_10_KC_TEN,22,TEN 34,(:17) (Shotgun) 15-P.Mahomes pass deep right to 11-D.Robinson to TEN 39 for 23 yards (26-L.Ryan).,17,62,0:00,1,10,0,4330,Missed field goal
2019_10_SEA_SF,25,SEA 29,"(1:16) (No Huddle, Shotgun) 10-J.Garoppolo pass incomplete short left to 84-K.Bourne (54-B.Wagner) [90-J.Clowney].",76,64,0:01,1,10,1,4387,Field goal
2019_15_JAX_OAK,18,LV 4,(1:44) (Shotgun) 15-G.Minshew II pass short middle to 16-C.Board to JAX 43 for 8 yards (51-W.Compton).,104,65,0:31,1,10,1,3844,Touchdown
2019_17_ATL_TB,22,TB 15,"(:59) (No Huddle, Shotgun) PENALTY on TB-58-S.Barrett, Neutral Zone Infraction, 5 yards, enforced at ATL 43 - No Play.",59,57,0:00,1,10,1,4312,Field goal
2019_17_MIA_NE,20,NE 37,(:15) (Shotgun) 12-T.Brady pass incomplete deep left to 13-P.Dorsett II (30-N.Brooks).,15,63,0:00,1,10,0,4069,Turnover
2019_18_MIN_NO,23,MIN 31,"(1:26) (Shotgun) 9-D.Brees pass short right to 41-A.Kamara to MIN 47 for 9 yards (55-A.Barr). Pass 4, YAC 5",86,56,0:02,1,10,1,4119,Field goal
