game_id,drive,drive_end_yard_line,game_seconds_remaining,yardline_100,drive_game_clock_end,down,ydstogo,drive_ended_with_score,drive_play_id_ended,fixed_drive_result
2012_05_SD_NO,22,NO 33,120,45,0:14,1,10,0,4486,Turnover
2012_06_CIN_CLE,30,CLE 49,31,49,0:06,1,10,0,4555,Turnover
2012_06_DAL_BAL,18,BAL 33,30,54,0:02,1,10,0,4374,Missed field goal
2012_06_DEN_SD,24,LAC 41,80,53,0:52,1,10,0,4085,Turnover
2012_06_MIN_WAS,21,WAS 3,112,48,0:22,1,10,0,4420,Turnover
2012_06_NE_SEA,22,NE 46,87,46,1:18,1,10,1,4289,Touchdown
2012_06_STL_MIA,20,MIA 48,46,51,0:00,1,10,0,4237,Missed field goal
2012_07_DAL_CAR,22,CAR 36,49,54,0:00,1,10,0,4026,Turnover
2012_07_DET_CHI,25,CHI 12,120,47,0:30,1,10,1,4641,Touchdown
2012_07_NYJ_NE,23,NYJ 25,45,52,0:00,1,10,1,4536,Field goal
2012_08_CAR_CHI,23,CAR 23,93,54,0:00,1,10,1,4312,Field goal
2012_08_SD_CLE,21,CLE 44,109,55,1:20,1,10,0,3822,Turnover on downs
2012_09_BUF_HOU,22,BUF 41,25,54,0:00,1,10,0,3838,End of half
2012_09_MIA_IND,19,MIA 45,120,50,1:37,1,10,0,4483,Turnover on downs
2012_09_PHI_NO,20,NO 15,90,49,0:07,1,10,0,4095,Turnover on downs
2012_10_DAL_PHI,25,DAL 31,36,46,0:00,1,10,0,4315,End of half
2012_10_KC_PIT,24,PIT 28,62,50,0:00,1,10,1,3966,Field goal
2012_10_SD_TB,18,TB 47,3,47,0:00,1,10,0,3223,End of half
2012_10_STL_SF,18,LA 15,33,45,0:03,1,10,1,3919,Field goal
2012_11_CLE_DAL,22,CLE 14,29,49,0:02,1,10,1,4527,Field goal
2012_11_MIA_BUF,23,MIA 43,56,47,0:41,1,10,0,4408,Turnover
2012_11_NYJ_STL,24,50,81,49,0:41,1,10,0,3887,Turnover on downs
2012_11_TB_CAR,24,CAR 24,45,47,0:12,1,10,1,4361,Touchdown
2012_12_WAS_DAL,25,WAS 33,69,47,0:18,1,10,1,4592,Field goal
2012_13_CIN_SD,20,CIN 17,120,49,0:49,1,10,0,4196,Turnover
2012_13_NE_MIA,22,NE 24,48,52,0:31,1,10,1,4250,Field goal
2012_14_BAL_WAS,22,BAL 11,97,53,0:29,1,10,1,4025,Touchdown
2012_14_DET_GB,20,GB 15,66,52,0:07,1,10,1,4126,Field goal
2012_14_PHI_TB,26,TB 1,111,45,0:00,1,10,1,4412,Touchdown
2012_15_SF_NE,32,SF 23,68,53,0:38,1,10,1,5167,Field goal
2012_16_ATL_DET,22,ATL 49,30,49,0:00,1,10,0,4060,End of half
2012_16_NE_JAX,25,NE 12,54,47,0:00,1,10,0,4618,Turnover
2012_16_WAS_PHI,20,WAS 5,120,49,0:00,1,10,0,3811,End of half
2012_17_STL_SEA,20,SEA 29,93,55,0:33,1,10,0,4203,Turnover
2012_19_SEA_ATL,19,ATL 2,120,51,0:31,1,10,1,3666,Touchdown
2012_19_SEA_ATL,20,SEA 31,19,50,0:08,1,10,1,3817,Field goal
2012_19_SEA_ATL,21,ATL 48,6,54,0:00,1,10,0,3898,Turnover
2012_20_BAL_NE,23,BAL 22,105,45,1:06,1,10,0,4513,Turnover
2013_01_NYG_DAL,25,NYG 48,120,52,1:50,1,10,0,4194,Opp touchdown
2013_01_PHI_WAS,26,PHI 24,112,53,1:14,1,10,1,4889,Touchdown
2013_01_TB_NYJ,26,TB 30,15,55,0:02,1,10,1,4399,Field goal
2013_02_CAR_BUF,23,CAR 2,47,46,0:02,1,10,1,4989,Touchdown
2013_02_JAX_OAK,23,LV 30,51,46,0:00,1,10,0,4207,End of half
2013_02_MIN_CHI,21,MIN 16,120,48,0:10,1,10,1,4242,Touchdown
2013_02_NO_TB,23,TB 9,47,48,0:00,1,10,1,4109,Field goal
2013_03_CLE_MIN,30,CLE 34,20,48,0:00,1,10,0,4808,End of half
2013_03_DET_WAS,24,DET 49,6,49,0:00,1,10,0,4546,End of half
2013_03_SD_TEN,18,LAC 34,70,49,0:15,1,10,1,3877,Touchdown
2013_04_BAL_BUF,33,BUF 48,93,50,0:57,1,10,0,5139,Turnover
2013_05_BUF_CLE,26,CLE 42,61,51,0:09,1,10,0,4462,Turnover on downs
2013_05_NE_CIN,24,CIN 27,49,54,0:16,1,10,0,4051,Turnover
2013_05_NYJ_ATL,18,ATL 25,67,55,0:00,1,10,1,3878,Field goal
2013_05_SD_OAK,21,LV 45,53,45,0:45,1,10,0,4117,Turnover
2013_06_DET_CLE,24,DET 9,57,55,0:00,1,10,0,4420,End of half
2013_06_IND_SD,17,IND 45,82,55,1:07,1,10,0,3692,Turnover
2013_06_JAX_DEN,23,50,64,53,0:47,1,10,0,4291,Turnover
2013_06_NO_NE,25,NO 17,53,47,0:05,1,10,1,4619,Touchdown
2013_07_BUF_MIA,27,MIA 46,23,54,0:00,1,10,0,4290,Turnover on downs
2013_07_CHI_WAS,25,WAS 44,25,51,0:00,1,10,0,4354,End of half
2013_07_NE_NYJ,24,NYJ 26,68,45,0:16,1,10,1,4659,Field goal
2013_09_IND_HOU,24,IND 37,38,51,0:00,1,10,0,4013,Missed field goal
2013_09_KC_BUF,21,KC 35,114,54,1:27,1,10,0,4508,Turnover on downs
2013_09_MIN_DAL,21,MIN 7,95,55,0:35,1,10,1,4144,Touchdown
2013_09_MIN_DAL,22,DAL 47,4,47,0:00,1,10,0,4365,End of half
2013_10_CIN_BAL,29,CIN 49,36,46,0:00,1,10,1,4434,Touchdown
2013_10_JAX_TEN,29,JAX 14,77,52,0:40,1,10,1,4186,Touchdown
2013_11_GB_NYG,22,NYG 47,11,47,0:00,1,10,0,3677,End of half
2013_11_NE_CAR,14,CAR 18,29,46,0:00,1,10,0,3716,Turnover
2013_11_WAS_PHI,23,PHI 18,95,55,0:24,1,10,0,4270,Turnover
2013_11_WAS_PHI,23,PHI 18,70,49,0:24,1,10,0,4270,Turnover
2013_12_JAX_HOU,22,JAX 41,67,53,0:34,1,10,0,3773,Turnover
2013_12_SD_KC,24,KC 26,50,47,0:24,1,10,1,4203,Touchdown
2013_13_CHI_MIN,23,CHI 12,64,50,0:20,1,10,1,4000,Field goal
2013_13_JAX_CLE,28,CLE 48,6,47,0:00,1,10,0,4732,End of half
2013_14_CLE_NE,23,CLE 2,120,53,1:01,1,10,1,4549,Touchdown
2013_14_CLE_NE,25,NE 40,19,53,0:00,1,10,0,4859,Missed field goal
2013_14_MIN_BAL,31,MIN 9,38,45,0:04,1,10,1,4590,Touchdown
2013_15_ARI_TEN,21,ARI 8,44,54,0:10,1,10,1,4378,Touchdown
2013_15_BAL_DET,21,DET 43,115,45,0:38,1,10,1,3924,Field goal
2013_15_NE_MIA,19,MIA 14,52,55,0:02,1,10,0,4205,Turnover
2013_15_SD_DEN,18,LAC 24,92,50,0:29,1,10,1,3813,Field goal
2013_15_WAS_ATL,28,ATL 3,92,45,0:18,1,10,1,4143,Touchdown
2013_16_ATL_SF,20,SF 35,21,52,0:00,1,10,0,4176,Turnover
2013_16_NO_CAR,27,CAR 46,5,46,0:00,1,10,0,3932,End of half
2013_17_GB_CHI,20,CHI 48,83,50,0:38,1,10,1,3976,Touchdown
2013_17_GB_CHI,21,GB 45,24,45,0:00,1,10,0,4116,Turnover
2013_17_NYJ_MIA,21,NYJ 33,119,49,1:30,1,10,0,3984,Turnover
2013_17_SF_ARI,25,SF 25,67,55,0:29,1,10,1,4253,Field goal
2013_17_WAS_NYG,34,WAS 49,11,51,0:02,1,10,0,4412,Turnover
2013_19_NO_SEA,23,SEA 9,120,51,0:26,1,10,1,3991,Touchdown
2014_01_NE_MIA,26,MIA 34,81,46,0:08,1,10,0,4950,Turnover on downs
2014_01_NO_ATL,18,ATL 3,120,54,1:20,1,10,1,4060,Touchdown
2014_01_NO_ATL,19,NO 33,43,55,0:00,1,10,1,4293,Field goal
2014_01_OAK_NYJ,23,NYJ 30,117,52,1:21,1,10,1,3890,Touchdown
2014_01_TEN_KC,25,TEN 49,81,55,1:02,1,10,0,4392,Turnover
2014_01_WAS_HOU,20,HOU 48,100,48,1:14,1,10,0,3744,Turnover on downs
2014_02_NO_CLE,20,NO 11,19,52,0:03,1,10,1,4328,Field goal
2014_03_BAL_CLE,20,CLE 13,118,50,0:00,1,10,1,4003,Field goal
2014_03_HOU_NYG,26,50,15,50,0:00,1,10,0,4116,End of half
2014_03_SD_BUF,21,LAC 11,66,55,0:00,1,10,0,4344,Turnover on downs
2014_04_ATL_MIN,23,MIN 33,21,45,0:00,1,10,0,4428,Turnover
2014_04_BUF_HOU,28,HOU 41,81,54,1:07,1,10,0,4390,Turnover
2014_04_TB_PIT,20,PIT 5,40,46,0:07,1,10,1,4676,Touchdown
2014_05_ATL_NYG,23,ATL 37,14,53,0:00,1,10,0,4281,End of half
2014_05_CHI_CAR,26,CHI 34,93,55,1:06,1,10,0,4011,Turnover
2014_05_HOU_DAL,20,DAL 1,119,45,0:41,1,10,1,3687,Touchdown
2014_05_STL_PHI,25,LA 47,79,50,0:37,1,10,0,4551,Turnover on downs
2014_06_CAR_CIN,19,CIN 26,90,51,0:00,1,10,1,4334,Field goal
2014_06_GB_MIA,21,MIA 4,117,48,0:03,1,10,1,4027,Touchdown
2014_06_JAX_TEN,20,TEN 20,101,49,0:37,1,10,1,3929,Touchdown
2014_06_JAX_TEN,21,TEN 37,17,45,0:03,1,10,0,4053,Missed field goal
2014_06_SD_OAK,19,LAC 45,103,54,1:13,1,10,0,4115,Turnover
2014_07_MIN_BUF,25,MIN 2,120,50,0:01,1,10,1,4760,Touchdown
2014_07_NYJ_NE,20,NE 40,14,45,0:00,1,10,0,4288,Missed field goal
2014_07_TEN_WAS,20,TEN 4,85,50,0:00,1,10,1,3996,Field goal
2014_08_MIN_TB,23,TB 19,46,51,0:00,1,10,1,4061,Field goal
2014_08_PHI_ARI,27,ARI 16,43,46,0:00,1,10,0,5482,End of half
2014_09_JAX_CIN,25,JAX 45,12,55,0:00,1,10,0,4322,End of half
2014_09_STL_SF,23,LA 1,118,50,0:02,1,10,0,4058,Turnover
2014_11_ATL_CAR,25,ATL 28,114,49,1:22,1,10,0,3993,Missed field goal
2014_11_ATL_CAR,27,ATL 45,1,45,0:00,1,10,0,4227,Missed field goal
2014_11_HOU_CLE,25,HOU 29,116,53,1:10,1,10,0,4912,Turnover on downs
2014_11_MIN_CHI,19,CHI 29,118,50,0:42,1,10,0,3952,Turnover
2014_12_CLE_ATL,21,ATL 19,24,45,0:00,1,10,1,4278,Field goal
2014_12_KC_OAK,23,KC 48,61,49,0:23,1,10,0,4203,Turnover on downs
2014_13_NO_PIT,23,NO 3,52,53,0:00,1,10,1,4615,Touchdown
2014_13_SD_BAL,18,BAL 1,120,54,0:38,1,10,1,4401,Touchdown
2014_15_ARI_STL,24,ARI 43,117,50,1:23,1,10,0,3923,Turnover on downs
2014_16_DEN_CIN,27,CIN 19,95,52,1:07,1,10,0,4169,Turnover
2014_16_PHI_WAS,22,50,3,50,0:00,1,10,0,4566,End of half
2014_16_SD_SF,23,SF 11,120,45,0:29,1,10,1,4625,Touchdown
2014_16_TEN_JAX,21,JAX 35,24,45,0:00,1,10,0,3846,End of half
2014_18_CIN_IND,24,IND 39,21,52,0:00,1,10,0,4283,End of half
2014_18_DET_DAL,21,DAL 42,78,49,0:54,1,10,0,4118,Turnover
2014_19_BAL_NE,24,BAL 48,4,52,0:00,1,10,0,4788,End of half
2014_19_IND_DEN,24,IND 47,54,45,0:00,1,10,0,4312,End of half
2014_20_GB_SEA,27,SEA 30,43,48,0:14,1,10,1,4151,Field goal
2014_21_NE_SEA,22,NE 1,115,49,0:20,1,10,0,4205,Turnover
2015_01_BAL_DEN,21,DEN 16,82,47,0:28,1,10,0,3876,Turnover
2015_01_CAR_JAX,23,JAX 40,38,55,0:06,1,10,0,4144,Turnover on downs
2015_01_DET_SD,22,LAC 21,100,51,1:04,1,10,1,3690,Touchdown
2015_01_GB_CHI,16,GB 24,91,55,0:34,1,10,1,4259,Touchdown
2015_01_KC_HOU,28,KC 29,107,46,1:23,1,10,1,4444,Field goal
2015_01_NYG_DAL,20,NYG 11,64,48,0:07,1,10,1,4199,Touchdown
2015_01_PIT_NE,18,NE 11,120,54,0:02,1,10,1,4055,Touchdown
2015_02_ATL_NYG,20,NYG 50,62,50,0:35,1,10,0,4300,Turnover on downs
2015_02_BAL_OAK,20,BAL 12,75,54,0:26,1,10,1,4696,Touchdown
2015_02_TB_NO,25,TB 27,31,50,0:00,1,10,0,4523,End of half
2015_02_TEN_CLE,22,CLE 19,120,46,0:40,1,10,0,4107,Turnover
2015_03_NO_CAR,18,CAR 45,10,55,0:00,1,10,0,4245,End of half
2015_03_NO_CAR,18,CAR 45,6,45,0:00,1,10,0,4245,End of half
2015_03_OAK_CLE,20,LV 35,64,49,0:38,1,10,0,4459,Turnover
2015_03_TB_HOU,26,HOU 39,49,54,0:19,1,10,0,4629,Missed field goal
2015_04_BAL_PIT,24,PIT 24,35,52,0:03,1,10,1,3705,Field goal
2015_04_MIN_DEN,22,MIN 47,44,53,0:29,1,10,0,3968,Turnover
2015_04_OAK_CHI,23,LV 32,56,55,0:02,1,10,1,4603,Field goal
2015_05_CHI_KC,22,KC 7,85,47,0:18,1,10,1,3971,Touchdown
2015_05_CHI_KC,23,CHI 48,6,48,0:00,1,10,0,4185,Missed field goal
2015_05_CLE_BAL,22,CLE 5,120,45,0:25,1,10,1,4376,Field goal
2015_05_PIT_SD,24,LAC 1,64,45,0:00,1,10,1,4127,Touchdown
2015_05_SEA_CIN,21,SEA 13,85,45,0:00,1,10,1,3869,Field goal
2015_06_CAR_SEA,25,SEA 26,120,54,0:32,1,10,1,4041,Touchdown
2015_06_CHI_DET,21,DET 11,15,55,0:00,1,10,1,4385,Field goal
2015_07_ATL_TEN,22,ATL 42,118,47,1:31,1,10,0,3727,Turnover
2015_07_MIN_DET,22,MIN 36,47,45,0:06,1,10,0,3980,Turnover on downs
2015_07_NYJ_NE,20,NE 37,54,47,0:18,1,10,1,4293,Field goal
2015_07_NYJ_NE,21,NE 37,14,49,0:00,1,10,0,4412,End of half
2015_08_CIN_PIT,24,CIN 16,33,50,0:00,1,10,0,4751,End of half
2015_08_IND_CAR,29,CAR 6,84,48,0:00,1,10,1,4280,Field goal
2015_08_NYJ_OAK,22,LV 28,61,54,0:23,1,10,0,4207,Turnover on downs
2015_09_CHI_SD,19,LAC 41,120,46,1:09,1,10,0,3991,Turnover on downs
2015_09_OAK_PIT,30,PIT 38,95,52,1:15,1,10,1,4690,Touchdown
2015_09_PHI_DAL,19,PHI 26,48,50,0:02,1,10,1,4359,Field goal
2015_10_DAL_TB,20,TB 45,29,45,0:14,1,10,0,3741,Turnover
2015_10_DET_GB,25,DET 11,85,50,0:32,1,10,1,4539,Touchdown
2015_10_DET_GB,26,DET 34,31,49,0:00,1,10,0,4687,Missed field goal
2015_10_HOU_CIN,22,HOU 33,120,48,0:40,1,10,0,3961,Turnover
2015_10_JAX_BAL,27,BAL 35,25,55,0:00,1,10,1,4237,Field goal
2015_10_NE_NYG,23,NYG 36,21,45,0:01,1,10,1,4539,Field goal
2015_11_DEN_CHI,22,DEN 2,83,45,0:24,1,10,1,4108,Touchdown
2015_11_TEN_JAX,23,JAX 23,70,51,0:00,1,10,0,4011,End of half
2015_12_CHI_GB,23,CHI 8,120,51,0:22,1,10,0,4406,Turnover on downs
2015_12_NE_DEN,27,NE 4,120,47,1:09,1,10,1,4123,Touchdown
2015_12_NE_DEN,28,DEN 29,15,48,0:00,1,10,1,4286,Field goal
2015_12_OAK_TEN,24,TEN 47,50,53,0:43,1,10,0,4038,Turnover
2015_12_PIT_SEA,25,SEA 48,105,48,1:37,1,10,0,4309,Turnover
2015_13_CAR_NO,25,50,24,50,0:09,1,10,0,4657,Turnover on downs
2015_13_HOU_BUF,25,BUF 28,19,55,0:00,1,10,0,4626,Turnover
2015_13_SF_CHI,22,CHI 44,120,51,1:42,1,10,1,4227,Touchdown
2015_15_CIN_SF,30,50,34,50,0:00,1,10,0,4591,End of half
2015_16_CHI_TB,23,CHI 43,31,53,0:01,1,10,1,3839,Touchdown
2015_16_CLE_KC,19,KC 32,85,55,0:00,1,10,0,3893,End of half
2015_17_MIN_GB,22,MIN 38,27,46,0:00,1,10,0,3994,Turnover on downs
2015_17_TEN_IND,24,TEN 35,109,54,1:25,1,10,0,3971,Turnover on downs
2015_18_PIT_CIN,28,CIN 17,22,47,0:14,1,10,1,4886,Field goal
2015_20_NE_DEN,29,DEN 4,112,50,0:12,1,10,1,4502,Touchdown
2016_01_CAR_DEN,20,DEN 32,51,53,0:04,1,10,0,4026,Missed field goal
2016_01_CHI_HOU,24,CHI 45,37,55,0:10,1,10,0,4010,Turnover on downs
2016_01_GB_JAX,19,GB 14,103,51,0:14,1,10,0,4167,Turnover on downs
2016_01_NYG_DAL,19,DAL 46,18,54,0:00,1,10,0,4135,End of half
2016_02_BAL_CLE,22,BAL 30,91,48,0:13,1,10,0,4166,Turnover
2016_02_DAL_WAS,20,DAL 41,43,52,0:00,1,10,0,4218,End of half
2016_02_IND_DEN,21,DEN 45,25,50,0:00,1,10,0,4328,End of half
2016_02_MIA_NE,23,NE 29,42,51,0:02,1,10,0,4360,Turnover
2016_02_TEN_DET,19,DET 45,38,55,0:18,1,10,0,4347,Turnover
2016_03_CHI_DAL,21,DAL 16,40,50,0:00,1,10,0,4195,End of half
2016_03_OAK_TEN,23,LV 12,68,45,0:12,1,10,0,4091,Turnover on downs
2016_04_CLE_WAS,19,WAS 44,31,54,0:00,1,10,0,4207,End of half
2016_04_LA_ARI,24,LA 37,56,54,0:00,1,10,0,4342,Turnover
2016_04_OAK_BAL,28,LV 50,62,50,0:43,1,10,0,4556,Turnover on downs
2016_05_ATL_DEN,21,ATL 27,75,54,0:14,1,10,1,4125,Field goal
2016_05_WAS_BAL,25,WAS 21,72,47,0:14,1,10,0,4199,Turnover on downs
2016_06_BAL_NYG,24,NYG 29,58,55,0:00,1,10,0,4726,End of half
2016_06_DEN_SD,23,LAC 28,99,51,0:27,1,10,1,4110,Field goal
2016_06_DEN_SD,24,LAC 45,26,54,0:00,1,10,0,4332,Turnover on downs
2016_06_IND_HOU,21,IND 26,110,53,0:49,1,10,1,3804,Touchdown
2016_06_JAX_CHI,22,JAX 48,116,48,0:57,1,10,0,4369,Turnover on downs
2016_07_BAL_NYJ,25,NYJ 44,93,46,0:55,1,10,0,3909,Turnover on downs
2016_07_CHI_GB,18,GB 42,68,53,0:41,1,10,0,4126,Turnover
2016_07_IND_TEN,20,IND 26,86,54,0:43,1,10,1,4336,Field goal
2016_07_NYG_LA,25,NYG 15,117,49,0:42,1,10,0,4428,Turnover
2016_07_SD_ATL,19,ATL 15,93,54,0:18,1,10,1,3818,Field goal
2016_07_WAS_DET,16,WAS 18,45,52,0:16,1,10,1,3581,Touchdown
2016_08_KC_IND,25,KC 40,118,45,0:02,1,10,0,4312,Turnover on downs
2016_08_SD_DEN,27,LAC 46,92,55,1:12,1,10,0,4524,Turnover on downs
2016_08_SEA_NO,18,NO 10,61,49,0:00,1,10,0,4198,Turnover on downs
2016_09_CAR_LA,21,CAR 10,104,52,0:34,1,10,1,4030,Touchdown
2016_10_DAL_PIT,22,PIT 32,23,52,0:09,1,10,1,4276,Touchdown
2016_10_MIN_WAS,19,WAS 28,112,49,0:04,1,10,0,3902,Turnover on downs
2016_11_MIA_LA,27,MIA 47,5,47,0:00,1,10,0,4034,End of half
2016_11_PIT_CLE,15,PIT 14,96,53,0:00,1,10,0,4020,End of half
2016_12_CAR_OAK,26,LV 44,80,55,0:53,1,10,0,4216,Turnover
2016_12_KC_DEN,24,DEN 3,116,52,0:12,1,10,1,4293,Touchdown
2016_12_KC_DEN,24,DEN 3,111,47,0:12,1,10,1,4293,Touchdown
2016_12_SF_MIA,22,MIA 6,41,46,0:00,1,10,0,4215,End of half
2016_12_TEN_CHI,21,TEN 7,94,51,0:29,1,10,0,4329,Turnover on downs
2016_13_DET_NO,19,DET 14,101,55,0:00,1,10,0,4297,Turnover
2016_13_WAS_ARI,19,ARI 28,76,52,0:41,1,10,0,4386,Turnover
2016_14_CHI_DET,16,DET 44,91,54,0:13,1,10,0,3757,Turnover on downs
2016_14_WAS_PHI,19,WAS 14,73,55,0:12,1,10,0,3875,Turnover
2016_15_CAR_WAS,27,WAS 44,60,54,0:39,1,10,0,4529,Turnover
2016_15_NE_DEN,24,NE 42,88,54,0:14,1,10,0,4103,Turnover
2016_15_PHI_BAL,23,BAL 4,43,46,0:04,1,10,1,4145,Touchdown
2016_16_BAL_PIT,21,BAL 4,62,48,0:09,1,10,1,3977,Touchdown
2016_16_MIN_GB,26,GB 39,32,53,0:00,1,10,0,4217,End of half
2016_16_NYG_PHI,23,PHI 34,32,45,0:05,1,10,0,4312,Turnover
2016_17_DAL_PHI,23,DAL 46,23,54,0:00,1,10,0,3985,End of half
2016_17_JAX_IND,25,JAX 1,57,48,0:09,1,10,1,4369,Touchdown
2016_17_NYG_WAS,23,NYG 43,97,54,1:12,1,10,0,3750,Turnover
2016_19_GB_DAL,18,GB 33,67,51,0:35,1,10,1,3951,Field goal
2017_01_ATL_CHI,18,ATL 5,75,49,0:03,1,10,0,3984,Turnover on downs
2017_01_LAC_DEN,22,DEN 26,21,51,0:01,1,10,0,3801,Missed field goal
2017_01_NYG_DAL,19,DAL 35,25,49,0:00,1,10,0,3935,End of half
2017_01_OAK_TEN,18,LV 34,21,47,0:07,1,10,0,3863,Missed field goal
2017_01_PHI_WAS,21,PHI 42,52,50,0:25,1,10,0,4082,Turnover on downs
2017_02_BUF_CAR,19,CAR 33,93,50,0:09,1,10,0,3630,Turnover on downs
2017_02_MIA_LAC,18,MIA 26,50,50,0:05,1,10,0,3874,Missed field goal
2017_03_ATL_DET,23,ATL 1,108,45,0:00,1,10,0,4413,End of half
2017_03_HOU_NE,25,HOU 46,3,54,0:00,1,10,0,4326,Turnover
2017_03_KC_LAC,21,KC 4,65,48,0:00,1,10,0,4066,End of half
2017_04_LA_DAL,21,LA 48,49,48,0:27,1,10,0,4341,Turnover on downs
2017_04_NYG_TB,24,NYG 16,120,48,0:00,1,10,1,4280,Field goal
2017_04_SF_ARI,27,SF 19,115,53,0:32,1,10,1,5531,Touchdown
2017_05_GB_DAL,15,DAL 12,47,47,0:11,1,10,1,3918,Touchdown
2017_05_LAC_NYG,27,LAC 48,87,48,0:40,1,10,0,4557,Turnover
2017_05_NE_TB,23,NE 19,44,51,0:00,1,10,0,4604,End of half
2017_06_LA_JAX,26,LA 36,74,50,1:07,1,10,0,4120,Missed field goal
2017_07_BAL_MIN,21,MIN 13,120,55,0:00,1,10,1,4074,Touchdown
2017_09_IND_HOU,23,IND 7,115,53,0:00,1,10,0,4202,Turnover
2017_09_OAK_MIA,21,LV 15,106,53,1:32,1,10,1,4010,Touchdown
2017_10_LAC_JAX,29,LAC 16,58,52,0:03,1,10,1,4366,Field goal
2017_10_NYJ_TB,23,TB 38,70,54,0:28,1,10,1,4084,Touchdown
2017_10_SEA_ARI,25,SEA 1,99,48,0:20,1,10,1,4589,Touchdown
2017_11_ATL_SEA,20,ATL 34,46,49,0:02,1,10,0,4601,Missed field goal
2017_11_WAS_NO,19,WAS 18,81,47,1:05,1,10,1,4325,Touchdown
2017_12_BUF_KC,25,BUF 36,106,54,1:10,1,10,0,3993,Turnover
2017_12_CLE_CIN,17,CIN 42,120,48,1:36,1,10,0,3927,Turnover on downs
2017_12_TB_ATL,18,ATL 35,63,48,0:00,1,10,0,4021,End of half
2017_13_HOU_TEN,20,TEN 48,3,48,0:00,1,10,0,4457,End of half
2017_13_LA_ARI,23,LA 42,62,53,0:00,1,10,0,4181,End of half
2017_13_PHI_SEA,20,SEA 31,37,55,0:00,1,10,0,4214,End of half
2017_14_SF_HOU,24,SF 34,120,49,1:29,1,10,0,4404,Missed field goal
2017_15_ARI_WAS,24,WAS 21,119,52,0:16,1,10,0,4289,Turnover on downs
2017_15_ATL_TB,19,ATL 36,26,47,0:00,1,10,0,3997,Missed field goal
2017_15_CHI_DET,20,DET 25,59,46,0:28,1,10,0,4049,Turnover
2017_15_NE_PIT,17,PIT 8,115,51,0:56,1,10,1,3578,Touchdown
2017_16_ATL_NO,25,NO 46,18,53,0:00,1,10,0,4330,End of half
2017_16_JAX_SF,24,SF 45,23,54,0:00,1,10,0,5160,End of half
2017_16_MIA_KC,21,MIA 47,86,53,1:05,1,10,0,4257,Turnover on downs
2017_16_SEA_DAL,21,SEA 30,120,46,1:00,1,10,0,4060,Missed field goal
2017_17_BUF_MIA,20,BUF 48,65,49,0:49,1,10,0,4293,Turnover
2017_17_CAR_ATL,24,ATL 19,118,53,0:08,1,10,0,4213,Turnover
2017_17_CIN_BAL,28,BAL 49,73,47,0:44,1,10,1,4797,Touchdown
2017_17_NO_TB,19,NO 39,37,49,0:09,1,10,1,4089,Touchdown
2017_18_ATL_LA,23,ATL 45,102,49,1:08,1,10,0,4524,Turnover on downs
2017_18_BUF_JAX,23,JAX 48,67,52,0:26,1,10,0,4048,Turnover
2017_18_CAR_NO,21,NO 34,89,50,0:06,1,10,0,4227,Turnover on downs
2017_19_JAX_PIT,23,JAX 4,58,47,0:01,1,10,1,4271,Touchdown
2017_19_NO_MIN,23,MIN 25,55,46,0:25,1,10,1,4338,Field goal
2017_21_PHI_NE,21,NE 49,13,51,0:00,1,10,0,4441,End of half
2018_01_CHI_GB,21,CHI 46,78,54,0:58,1,10,0,3871,Turnover
2018_01_TEN_MIA,26,MIA 35,32,50,0:11,1,10,1,4143,Field goal
2018_02_BAL_CIN,26,CIN 23,96,48,0:00,1,10,0,5129,End of half
2018_02_CLE_NO,23,NO 34,14,50,0:03,1,10,0,4131,Missed field goal
2018_02_HOU_TEN,20,HOU 48,18,52,0:00,1,10,0,3908,End of half
2018_02_IND_WAS,22,IND 34,118,54,0:18,1,10,0,4223,Turnover on downs
2018_02_MIN_GB,21,GB 22,86,48,0:31,1,10,1,3945,Touchdown
2018_02_NYG_DAL,19,DAL 20,85,53,0:11,1,10,1,3712,Field goal
2018_02_OAK_DEN,19,LV 18,58,55,0:06,1,10,1,4030,Field goal
2018_03_CHI_ARI,22,ARI 46,5,54,0:00,1,10,0,4061,End of half
2018_03_CIN_CAR,22,CAR 40,21,48,0:00,1,10,0,3884,Turnover
2018_03_IND_PHI,22,IND 46,5,54,0:00,1,10,0,4398,End of half
2018_04_CLE_OAK,33,CLE 7,88,53,0:30,1,10,1,4786,Touchdown
2018_04_MIN_LA,22,MIN 48,89,52,1:18,1,10,0,4194,Turnover
2018_05_JAX_KC,22,KC 14,23,49,0:04,1,10,0,4683,Turnover
2018_05_MIA_CIN,19,MIA 35,120,53,1:35,1,10,0,3748,Turnover
2018_05_MIA_CIN,21,CIN 42,32,55,0:00,1,10,0,4058,End of half
2018_05_NYG_CAR,22,CAR 15,99,55,1:08,1,10,1,4057,Touchdown
2018_05_NYG_CAR,23,NYG 45,40,55,0:01,1,10,1,4262,Field goal
2018_05_NYG_CAR,23,NYG 45,12,45,0:01,1,10,1,4262,Field goal
2018_06_CAR_WAS,20,WAS 16,120,48,0:34,1,10,0,3992,Turnover on downs
2018_06_PIT_CIN,19,CIN 31,22,54,0:10,1,10,1,4125,Touchdown
2018_07_DAL_WAS,21,WAS 34,52,46,0:00,1,10,0,4000,Missed field goal
2018_07_DET_MIA,17,DET 28,86,48,0:48,1,10,0,3533,Missed field goal
2018_07_NE_CHI,26,CHI 45,2,55,0:00,1,10,0,4779,End of half
